route_long_name,route_short_name,agency_id,route_type,route_id
,825,291,3,11475
,825,43,3,19495
,825,73,3,18143
,825,88,3,13005
,8252,61,3,15833
,8258,61,3,4279
,826,105,3,20294
,826,109,3,9587
,826,11,3,21868
,826,122,3,21398
,826,164,3,1357
,826,225,3,21516
,826,233,3,17183
,826,273,3,13898
,826,291,3,2530
,826,43,3,12931
,826,88,3,14583
,826A,105,3,20106
,826R,233,3,15102
,827,105,3,21314
,827,11,3,15818
,827,122,3,2557
,827,164,3,15750
,827,213,3,12164
,827,225,3,16084
,827,291,3,16711
,827,68,3,6734
,827,88,3,4866
,828,105,3,13669
,828,11,3,7387
,828,122,3,941
,828,143,3,21673
,828,189,3,4186
,828,197,3,16483
,828,206,3,16025
,828,213,3,16361
,828,273,3,14453
,828,43,3,20117
,828,68,3,1910
,828,88,3,162
,8287,35,3,2992
,829,11,3,219
,829,122,3,20488
,829,143,3,1609
,829,189,3,712
,829,273,3,19365
,829,291,3,21907
,829,61,3,8409
,829,68,3,10136
,829S,143,3,13562
,82V,262,3,10320
,83,109,3,22647
,83,127,3,13073
,83,145,3,9336
,83,17,3,18471
,83,176,3,14403
,83,186,3,9701
,83,187,3,19965
,83,202,3,18472
,83,227,3,20330
,83,229,3,14629
,83,244,3,17711
,83,253,3,5472
,83,262,3,4011
,83,270,3,6516
,83,324,3,5414
,83,329,3,4712
,83,338,3,6401
,83,37,3,8956
,83,66,3,1903
,83,76,3,9477
,830,109,3,14836
,830,122,3,7808
,830,143,3,19428
,830,154,3,13563
,830,164,3,17930
,830,197,3,14310
,830,232,3,7101
,830,233,3,21880
,830,25,3,11
,830,273,3,20854
,830,309,3,5164
,830,38,3,11423
,830,43,3,646
,830,68,3,20909
,830,72,3,8376
,830,74,3,131
,8300,273,3,15492
,8300,337,3,1027
,8301,337,3,7958
,8302,337,3,20062
,8303,337,3,6383
,8304,337,3,15165
,8307,337,3,8718
,8308,337,3,14913
,8309,337,3,19510
,830S,143,3,12014
,831,109,3,21655
,831,122,3,231
,831,143,3,4934
,831,164,3,17853
,831,197,3,10057
,831,206,3,783
,831,232,3,4179
,831,233,3,14965
,831,25,3,406
,831,273,3,8479
,831,309,3,3392
,831,314,3,16138
,831,38,3,11902
,831,68,3,12057
,831,74,3,19642
,831,88,3,18360
,8310,337,3,19049
,8311,337,3,9179
,8312,337,3,22121
,831A,318,3,5034
,831R,233,3,8877
,832,109,3,21965
,832,122,3,5553
,832,143,3,8711
,832,164,3,13196
,832,197,3,11578
,832,206,3,18770
,832,232,3,7681
,832,233,3,1195
,832,273,3,1054
,832,35,3,3236
,832,38,3,15447
,832,68,3,12301
,832,74,3,20739
,832,88,3,12713
,832,89,3,8018
,833,122,3,19800
,833,143,3,4582
,833,164,3,11987
,833,197,3,10152
,833,206,3,10065
,833,232,3,17920
,833,233,3,13213
,833,243,3,6052
,833,273,3,1456
,833,38,3,8311
,833,68,3,20810
,834,122,3,1318
,834,143,3,15064
,834,164,3,17101
,834,197,3,14103
,834,206,3,2495
,834,232,3,11957
,834,233,3,4063
,834,270,3,19338
,834,38,3,21174
,834,68,3,21599
,834,88,3,21089
,834,89,3,16792
,835,143,3,16099
,835,164,3,20621
,835,197,3,9789
,835,206,3,21117
,835,232,3,2009
,835,233,3,2257
,835,243,3,8573
,835,25,3,10235
,835,273,3,13191
,835,68,3,19017
,835,88,3,4591
,836,122,3,12028
,836,143,3,9011
,836,164,3,18480
,836,189,3,13381
,836,197,3,8063
,836,206,3,18899
,836,232,3,939
,836,233,3,1774
,836,38,3,17751
,836,43,3,11880
,836,68,3,21632
,836,88,3,7283
,836,89,3,17897
,837,122,3,5275
,837,143,3,13465
,837,164,3,15922
,837,189,3,9824
,837,197,3,14797
,837,206,3,3374
,837,232,3,15073
,837,233,3,8945
,837,273,3,21938
,837,88,3,21834
,837,89,3,183
,838,122,3,21711
,838,143,3,16308
,838,164,3,554
,838,189,3,10890
,838,197,3,6450
,838,232,3,3926
,838,233,3,16422
,838,273,3,2159
,838,88,3,10037
,838,89,3,18532
,838R,233,3,10241
,839,109,3,15428
,839,122,3,20454
,839,164,3,18050
,839,189,3,18828
,839,232,3,10479
,839,273,3,1959
,839,68,3,7223
,839,89,3,13533
,83V,262,3,19175
,84,105,3,4110
,84,109,3,14681
,84,127,3,18357
,84,145,3,1946
,84,146,3,6462
,84,186,3,6495
,84,187,3,15819
,84,227,3,18206
,84,229,3,13832
,84,233,3,11363
,84,253,3,2589
,84,262,3,10121
,84,270,3,9199
,84,295,3,21260
,84,35,3,16922
,84,66,3,8128
,84,76,3,20923
,84,9,3,19953
,84,94,3,5117
,84.1,270,3,1448
,84.2,270,3,9361
,84.3,270,3,13154
,84.4,270,3,14616
,84.5,270,3,9658
,840,109,3,9521
,840,143,3,11021
,840,154,3,11116
,840,164,3,1943
,840,189,3,1273
,840,233,3,1714
,840,25,3,10337
,840,273,3,22209
,840,309,3,6881
,840,38,3,10236
,840,43,3,680
,840,88,3,19772
,8400,273,3,17647
,8400,337,3,21558
,8401,118,3,10739
,8402,118,3,13928
,8403,118,3,21866
,8404,118,3,232
,8405,118,3,10279
,8406,118,3,17573
,8407,118,3,2408
,8408,118,3,5222
,8409,118,3,20480
,841,109,3,12355
,841,121,3,9864
,841,122,3,10258
,841,143,3,1960
,841,164,3,1979
,841,189,3,7959
,841,197,3,16246
,841,232,3,9178
,841,233,3,7573
,841,243,3,8863
,841,309,3,11851
,841,38,3,3237
,841,43,3,1838
,841,88,3,15482
,8410,118,3,13529
,8411,118,3,9543
,8412,118,3,20559
,841E,121,3,786
,841T,121,3,14311
,842,109,3,1358
,842,121,3,14312
,842,143,3,14284
,842,164,3,1621
,842,232,3,5440
,842,309,3,19050
,842,43,3,14805
,842,88,3,3532
,842E,121,3,10493
,842T,121,3,1104
,843,109,3,22542
,843,121,3,12011
,843,143,3,7556
,843,164,3,15404
,843,189,3,3813
,843,232,3,3782
,843,233,3,7089
,843,273,3,17648
,843,309,3,9825
,843,88,3,3826
,8431,118,3,6558
,8432,118,3,11117
,8433,118,3,12000
,8434,118,3,2178
,8435,118,3,5112
,8436,118,3,8719
,8437,252,3,967
,8438,118,3,17401
,8439,252,3,3012
,843E,121,3,12536
,844,109,3,13825
,844,121,3,21321
,844,143,3,20445
,844,197,3,15118
,844,309,3,8395
,844,88,3,9465
,8440,118,3,7568
,8441,118,3,15377
,8442,252,3,9221
,8443,252,3,13948
,844E,121,3,22284
,845,109,3,6314
,845,143,3,17032
,845,164,3,21041
,845,189,3,2478
,845,232,3,4977
,845,233,3,2642
,845,273,3,5009
,845,309,3,3783
,845,43,3,15918
,845,88,3,7893
,846,109,3,7966
,846,122,3,8092
,846,143,3,8609
,846,189,3,20262
,846,204,3,988
,846,232,3,12980
,846,309,3,5029
,846,88,3,4049
,847,109,3,17777
,847,122,3,16525
,847,143,3,15057
,847,204,3,1441
,847,232,3,10636
,847,43,3,302
,847,88,3,13339
,848,109,3,9214
,848,121,3,16998
,848,122,3,20054
,848,143,3,19385
,848,189,3,9469
,848,197,3,16392
,848,204,3,18916
,848,232,3,18546
,848,43,3,2436
,848,88,3,12669
,848E,121,3,7258
,848T,121,3,7607
,849,109,3,22664
,849,121,3,19223
,849,122,3,21969
,849,143,3,15005
,849,164,3,11456
,849,261,3,1745
,849,88,3,5868
,849E,121,3,15838
,849T,121,3,18179
,84A,146,3,17743
,84V,262,3,1555
,84X,146,3,19554
,85,114,3,20160
,85,127,3,20417
,85,145,3,18392
,85,146,3,24
,85,186,3,14524
,85,202,3,908
,85,227,3,13956
,85,229,3,22342
,85,233,3,17337
,85,253,3,16158
,85,262,3,7023
,85,270,3,19095
,85,334,3,14082
,85,66,3,12029
,85,76,3,1108
,85,94,3,13261
,85.1,270,3,4223
,85.2,270,3,13374
,850,109,3,12012
,850,121,3,10472
,850,122,3,14925
,850,143,3,10947
,850,146,3,2303
,850,164,3,19245
,850,204,3,8726
,850,232,3,10071
,850,25,3,14104
,850,261,3,633
,850,309,3,22079
,850,38,3,13055
,850,43,3,15315
,8500,273,3,6561
,8501,118,3,10197
,8501,337,3,12034
,8501,5,3,1944
,8502,337,3,2033
,8502,5,3,4980
,8503,337,3,15429
,8504,337,3,11761
,8505,337,3,5785
,8506,337,3,18680
,850E,121,3,11784
,850S,143,3,2545
,850T,121,3,4833
,851,121,3,19917
,851,122,3,935
,851,143,3,17220
,851,164,3,13848
,851,232,3,4681
,851,233,3,10362
,851,261,3,15949
,851,273,3,16085
,851,276,3,7151
,851,309,3,20215
,851,38,3,2006
,851,43,3,6439
,851,89,3,21097
,8511,5,3,20383
,8512,5,3,1710
,8514,5,3,15734
,8515,5,3,6155
,851E,121,3,12372
,852,121,3,9425
,852,122,3,2332
,852,189,3,8517
,852,204,3,9387
,852,233,3,2907
,852,261,3,2590
,852,273,3,7319
,852,276,3,502
,852,309,3,12662
,852,38,3,8048
,852,89,3,10658
,8520,118,3,17587
,8521,5,3,19171
,8522,5,3,17321
,8523,5,3,22426
,8524,5,3,5345
,8525,5,3,12726
,852E,121,3,12137
,852R,233,3,6101
,853,11,3,12347
,853,122,3,11947
,853,189,3,9511
,853,233,3,15113
,853,261,3,19972
,853,273,3,14134
,853,309,3,14349
,854,121,3,15132
,854,122,3,16749
,854,204,3,18250
,854,232,3,22438
,854,233,3,18373
,854,261,3,21985
,854,273,3,17343
,854,276,3,11543
,854,309,3,8175
,854,89,3,1290
,854E,121,3,12517
,855,106,3,1113
,855,143,3,6090
,855,187,3,12838
,855,204,3,16180
,855,233,3,13159
,855,261,3,343
,855,273,3,21404
,855,276,3,19880
,855,89,3,14112
,856,143,3,6332
,856,204,3,20205
,856,233,3,475
,856,261,3,19851
,856,273,3,1213
,856,276,3,1399
,856,309,3,19754
,856,89,3,2072
,856/1,233,3,20028
,8568,118,3,17812
,857,121,3,14211
,857,143,3,17898
,857,197,3,11060
,857,204,3,10870
,857,232,3,1002
,857,261,3,15659
,857,273,3,9512
,857,276,3,5151
,857,309,3,3999
,857,89,3,17693
,85707688,233,3,20436
,8576,118,3,21734
,8578,118,3,16243
,858,121,3,8898
,858,143,3,7953
,858,204,3,12807
,858,233,3,18432
,858,261,3,1377
,858,273,3,7024
,858,38,3,14661
,858,89,3,11501
,858 E,121,3,18210
,8580,118,3,9809
,8583,118,3,14237
,8585,118,3,4622
,859,143,3,13918
,859,204,3,5538
,859,233,3,14596
,859,273,3,200
,859,276,3,17552
,859,89,3,19918
,8599,118,3,14678
,85V,262,3,4395
,86,105,3,14609
,86,125,3,7754
,86,127,3,900
,86,135,3,6064
,86,145,3,16645
,86,146,3,22060
,86,178,3,18767
,86,186,3,12245
,86,187,3,17588
,86,227,3,17207
,86,229,3,18257
,86,253,3,10198
,86,270,3,12685
,86,317,3,7523
,86,66,3,12868
,86,76,3,19673
,86,9,3,17766
,86.1,270,3,1089
,860,106,3,9351
,860,11,3,10363
,860,122,3,793
,860,143,3,16950
,860,204,3,22061
,860,213,3,8620
,860,233,3,22696
,860,243,3,8283
,860,25,3,10028
,860,261,3,10505
,860,273,3,3011
,860,309,3,1845
,860,38,3,16765
,8600,337,3,4876
,8601,213,3,3074
,8601,337,3,17752
,8602,337,3,15545
,860S,143,3,10090
,861,106,3,11721
,861,11,3,8072
,861,122,3,18894
,861,213,3,6430
,861,261,3,16621
,861,273,3,20120
,861,309,3,821
,861,38,3,2823
,861,73,3,1514
,861,88,3,20177
,861,89,3,6577
,862,106,3,9050
,862,11,3,6312
,862,204,3,5147
,862,213,3,4678
,862,273,3,1468
,862,309,3,17111
,862,73,3,19591
,862,88,3,5370
,862,89,3,21549
,863,106,3,20722
,863,204,3,9619
,863,273,3,18946
,863,68,3,3254
,863,73,3,4190
,863,88,3,4529
,863,89,3,22744
,864,106,3,8231
,864,122,3,3914
,864,213,3,2202
,864,243,3,17899
,864,73,3,4813
,864,88,3,18070
,864,89,3,14939
,864A,243,3,2917
,865,106,3,20662
,865,122,3,19109
,865,143,3,21720
,865,213,3,1251
,865,25,3,6013
,865,309,3,22469
,865,73,3,22088
,865,88,3,16217
,866,106,3,10821
,866,213,3,8262
,866,261,3,1245
,866,73,3,19707
,866,88,3,14679
,866,89,3,19101
,867,106,3,12222
,867,143,3,4766
,867,213,3,16806
,867,73,3,6328
,867,88,3,21819
,868,11,3,2951
,868,122,3,5261
,868,143,3,269
,868,261,3,9729
,868,73,3,2447
,868,88,3,13458
,868,89,3,6818
,869,122,3,2708
,869,143,3,5135
,869,213,3,17933
,869,276,3,8003
,869,5,3,20630
,869,73,3,14149
,87,127,3,10954
,87,145,3,4213
,87,147,0,19724
,87,186,3,10558
,87,202,3,19735
,87,213,3,13719
,87,227,3,12696
,87,229,3,9376
,87,233,3,15284
,87,253,3,4911
,87,270,3,4483
,87,295,3,17778
,87,338,3,11988
,87,94,3,13327
,870,143,3,16560
,870,146,3,5084
,870,212,3,9498
,870,233,3,3410
,870,25,3,4330
,870,261,3,2352
,870,309,3,748
,870,57,3,13682
,870,73,3,8255
,8700,273,3,14065
,8700,337,3,10977
,8701,337,3,3144
,8703,337,3,8388
,8704,337,3,10591
,8705,337,3,11564
,8706,337,3,4841
,8707,337,3,14612
,8708,337,3,3041
,870R,233,3,10573
,871,106,3,18539
,871,11,3,928
,871,213,3,4266
,871,273,3,19749
,871,276,3,19411
,871,309,3,13949
,871,38,3,5350
,871,73,3,12305
,871,89,3,12119
,8710,5,3,7321
,8711,5,3,2124
,8712,5,3,6117
,8713,5,3,22210
,871R,233,3,360
,872,106,3,15067
,872,213,3,20990
,872,261,3,4935
,872,273,3,20209
,872,276,3,2117
,872,73,3,12373
,8720,5,3,15777
,8721,5,3,6455
,8722,5,3,14272
,8723,5,3,11509
,8724,5,3,4439
,8725,5,3,22201
,8726,5,3,15839
,8727,164,3,21485
,8727,5,3,1748
,8728,164,3,4735
,873,146,3,8367
,873,213,3,5004
,873,261,3,18517
,873,273,3,3463
,873,276,3,8074
,873,38,3,13436
,873,73,3,20951
,8730,5,3,22630
,8731,5,3,18051
,8732,5,3,10163
,8733,5,3,18358
,8734,5,3,3262
,8735,5,3,22203
,874,213,3,17594
,874,273,3,11694
,874,276,3,13022
,874,291,3,17061
,874,38,3,19755
,874,73,3,13683
,8740,5,3,15452
,8741,5,3,20554
,8742,5,3,7649
,8749 (AST),164,3,2403
,875,143,3,19954
,875,164,3,6761
,875,213,3,6431
,875,23,3,8778
,875,233,3,1128
,875,273,3,6031
,875,276,3,17643
,875,291,3,7221
,875,73,3,22702
,8750,5,3,12120
,8751,5,3,21489
,8752,5,3,11638
,8753,5,3,7877
,8754,5,3,18097
,8755,5,3,18045
,8756,5,3,21592
,8757,5,3,21730
,876,106,3,7835
,876,233,3,466
,876,261,3,11742
,876,276,3,16533
,876,73,3,2298
,8760,5,3,16534
,8761,5,3,15449
,8762,5,3,12186
,8763,5,3,21166
,8769-AST,5,3,3658
,877,213,3,14573
,877,261,3,17033
,877,276,3,17371
,877,291,3,3983
,877,73,3,13557
,8770,118,3,1768
,8770,5,3,19339
,8771,5,3,10905
,8772,5,3,17986
,8773,164,3,19259
,878,143,3,9434
,878,202,3,4827
,878,213,3,7400
,878,276,3,21208
,878,73,3,2181
,8780,5,3,13280
,8781,5,3,1449
,879,143,3,11871
,879,202,3,15391
,879,213,3,13018
,879,261,3,16124
,879,276,3,4217
,879,38,3,13690
,879,73,3,14657
,8790,5,3,10762
,8791,5,3,7702
,8792,5,3,10692
,8793,5,3,4267
,8794,5,3,2593
,87A,225,3,11632
,87N,77,3,34
,88,114,3,18712
,88,145,3,9073
,88,146,3,8892
,88,147,0,5168
,88,186,3,13587
,88,227,3,19572
,88,262,3,17299
,88,270,3,7584
,88,66,3,15477
,88,9,3,18971
,880,105,3,3249
,880,106,3,8075
,880,143,3,14650
,880,213,3,10075
,880,233,3,15862
,880,261,3,18939
,880,276,3,9398
,880,301,3,6670
,880,309,3,759
,880,73,3,20921
,880.1,89,3,279
,880.2,89,3,5883
,880.3,89,3,2591
,8800,273,3,7749
,8800,5,3,738
,880S,143,3,3399
,881,106,3,6967
,881,122,3,3321
,881,213,3,233
,881,261,3,5626
,881,270,3,16822
,881,273,3,14782
,881,276,3,3838
,881,309,3,8589
,881,73,3,10632
,8810,5,3,3951
,8811,5,3,17921
,8812,5,3,5460
,8813,5,3,17327
,8814,5,3,14689
,8815,164,3,2663
,881V,273,3,64
,882,106,3,994
,882,122,3,2623
,882,213,3,14613
,882,243,3,1515
,882,270,3,6814
,882,273,3,6808
,882,73,3,9573
,8820,5,3,9103
,8821,5,3,2085
,8822,5,3,8679
,8823,5,3,21574
,8824,164,3,448
,8824,5,3,126
,883,106,3,14113
,883,122,3,8189
,883,213,3,17874
,883,261,3,5231
,883,270,3,1258
,883,273,3,10109
,883,276,3,2836
,883,73,3,3060
,8830,5,3,1485
,8831,5,3,16622
,8832,5,3,10129
,8833,5,3,2848
,8834,164,3,5484
,8835,164,3,22641
,8835,5,3,7140
,8836,164,3,4646
,884,106,3,8269
,884,122,3,5399
,884,213,3,5137
,884,261,3,2865
,884,270,3,7897
,884,276,3,11449
,884,73,3,6177
,8840,5,3,5527
,8841,5,3,9200
,8842,5,3,8414
,8843,5,3,13337
,8844,164,3,16486
,885,122,3,9670
,885,212,3,14977
,885,213,3,96
,885,261,3,20305
,885,270,3,20687
,885,273,3,2543
,885,276,3,15722
,885,73,3,20871
,885,89,3,15316
,8850,5,3,9345
,8851,5,3,4731
,8852,5,3,16823
,8859,109,3,15728
,885E,213,3,18829
,886,106,3,22130
,886,122,3,17521
,886,213,3,8358
,886,261,3,16731
,886,273,3,7345
,886,276,3,2906
,886,37,3,9014
,886,73,3,18746
,8860,226,3,22037
,8860,5,3,6005
,8861,226,3,10707
,8861,5,3,7692
,8862,5,3,1462
,8863,164,3,1359
,886V,273,3,21895
,887,122,3,886
,887,212,3,5010
,887,261,3,9373
,887,273,3,1702
,887,276,3,9061
,887,73,3,19357
,887,89,3,10310
,8870,5,3,3601
,8871,5,3,6475
,8872,164,3,17425
,8872,5,3,8051
,8879-AST,5,3,20727
,888,212,3,2802
,888,276,3,6446
,8880,5,3,11044
,8881,5,3,10715
,8882,5,3,20648
,8884,5,3,9693
,889,106,3,16842
,889,122,3,10990
,889,233,3,21342
,889,276,3,2523
,889,320,3,1178
,889,37,3,2560
,889,73,3,14562
,889,89,3,5060
,8890,5,3,1931
,8891,5,3,7679
,8892,5,3,16224
,8893,5,3,13819
,8894,5,3,7204
,8895,5,3,706
,8896,5,3,9133
,8897,5,3,3501
,88E,77,3,10822
,88V,262,3,21731
,88X,146,3,4602
,88a,143,3,8122
,88b,143,3,21674
,88c,334,3,4147
,89,127,3,20631
,89,145,3,760
,89,146,3,15126
,89,147,0,1319
,89,186,3,5416
,89,227,3,21399
,89,229,3,16874
,89,262,3,19102
,89,270,3,11561
,89,295,3,9840
,89,324,0,8637
,89,324,3,6372
,89,37,3,7310
,89,66,3,14966
,89.1,270,3,12714
,890,106,3,10753
,890,143,3,18101
,890,233,3,9842
,890,261,3,20527
,890,309,3,8430
,890,73,3,14185
,8900,143,3,11198
,8900,337,3,12227
,8901,143,3,6570
,8902,143,3,15434
,8902,337,3,16463
,8903,143,3,21939
,8904,143,3,22109
,8904,337,3,1070
,8905,143,3,12512
,8906,143,3,5276
,8907,143,3,393
,891,106,3,16406
,891,213,3,21807
,891,233,3,12391
,891,273,3,4732
,891,309,3,18155
,891,73,3,20887
,8911,143,3,2203
,8912,143,3,10321
,8913,143,3,10574
,8917,143,3,20118
,892,106,3,19283
,892,213,3,16055
,892,233,3,8196
,892,261,3,15068
,892,273,3,21667
,892,309,3,7212
,892,37,3,21352
,892,73,3,8907
,8920,143,3,13109
,893,106,3,3585
,893,213,3,7594
,893,233,3,12362
,893,273,3,2931
,893,309,3,3494
,893,68,3,16073
,893,73,3,7420
,8930,143,3,8466
,8931,143,3,2465
,8932,143,3,9707
,8935,143,3,17416
,8936,143,3,16237
,8937,143,3,12381
,8938,143,3,3288
,894,164,3,12387
,894,233,3,6503
,894,261,3,5595
,894,273,3,12246
,894,309,3,4114
,894,73,3,6307
,8940,226,3,21199
,8941,143,3,3870
,8942,143,3,11695
,8943,143,3,22470
,8944,143,3,1703
,8946,143,3,15075
,894V,273,3,11066
,895,261,3,12363
,895,273,3,18361
,895,309,3,13427
,895,37,3,9574
,895,73,3,14801
,8950,143,3,6146
,8950,226,3,7141
,8951,143,3,6001
,8952,143,3,7367
,8953,143,3,6948
,896,106,3,7817
,896,233,3,21405
,896,273,3,13068
,896,68,3,18065
,896,73,3,10515
,8961,226,3,15212
,8962,226,3,14630
,897,273,3,15957
,897,73,3,9147
,898,73,3,6379
,899,143,3,10029
,899,197,3,6712
,899,273,3,3932
,899,73,3,1427
,8A,197,3,22234
,8A,254,3,21105
,8A-1,334,3,10619
,8A-2,334,3,2998
,8A-3,334,3,12622
,8A-4,334,3,14560
,8B,254,3,19557
,8E,216,0,17698
,8E,334,3,22631
,8V,262,3,2281
,9,107,3,20820
,9,109,3,12710
,9,11,3,3293
,9,122,3,2685
,9,130,3,13626
,9,139,3,361
,9,143,3,2458
,9,145,3,12392
,9,146,3,18352
,9,15,3,4721
,9,16,3,2081
,9,162,3,14892
,9,17,0,6029
,9,180,3,16031
,9,186,0,15520
,9,197,3,518
,9,198,3,5554
,9,216,0,21392
,9,225,3,4176
,9,227,0,15074
,9,229,3,14554
,9,233,3,17733
,9,236,3,22111
,9,244,3,14075
,9,25,1,19008
,9,254,3,2007
,9,255,3,13720
,9,260,3,12489
,9,261,3,4035
,9,28,0,10030
,9,281,3,21496
,9,282,3,13437
,9,286,3,20121
,9,289,3,4458
,9,300,3,4951
,9,306,3,115
,9,334,3,7398
,9,344,3,15953
,9,47,3,16615
,9,5,3,8745
,9,52,0,21519
,9,66,3,10322
,9,75,3,17668
,9,85,3,18722
,9,87,3,11175
,90,105,3,13950
,90,109,3,8434
,90,127,3,20245
,90,13,3,14174
,90,143,3,8976
,90,176,3,2317
,90,178,3,13859
,90,180,3,6872
,90,186,3,21192
,90,197,3,9243
,90,227,3,8256
,90,253,3,20774
,90,262,3,6841
,90,270,3,20944
,90,29,3,3300
,90,313,3,3154
,90,329,3,8533
,90,66,3,921
,90,94,3,1781
,90.1,270,3,7954
,90.2,270,3,5228
,900,120,3,10893
,900,139,3,22326
,900,188,3,17102
,900,243,3,11424
,900,25,3,8787
,900,270,3,13151
,900,287,3,280
,900,40,3,4699
,900,46,3,16593
,900,73,3,3132
,9001,231,3,21261
,9002,231,3,3066
,9003,231,3,5863
,9004,231,3,8345
,9006,231,3,7334
,9007,231,3,13277
,9008,231,3,352
,9009,231,3,12952
,901,105,3,10566
,901,119,3,8100
,901,120,3,16473
,901,143,3,21769
,901,148,3,17967
,901,179,0,3961
,901,211,3,5832
,901,233,3,14614
,901,270,3,18681
,901,273,3,20838
,901,287,3,2624
,901,300,3,7578
,901,316,3,2718
,901,327,3,11531
,901,329,3,9891
,901,37,3,3564
,901,40,3,18046
,901,73,3,18378
,9010,231,3,14893
,901A,105,3,17599
,901AL,270,3,22587
,902,105,3,3013
,902,119,3,3115
,902,120,3,5972
,902,143,3,21183
,902,148,3,12836
,902,211,3,2155
,902,233,3,767
,902,273,3,7082
,902,287,3,6658
,902,300,3,3548
,902,316,3,8646
,902,327,3,12824
,902,329,3,15127
,902,37,3,18812
,902,40,3,316
,902,73,3,18581
,9020,231,3,20093
,9021,231,3,7936
,903,105,3,10626
,903,119,3,1480
,903,120,3,16755
,903,143,3,17134
,903,179,0,10433
,903,211,3,14932
,903,233,3,5091
,903,273,3,18490
,903,300,3,7656
,903,315,3,5494
,903,316,3,21254
,903,327,3,16911
,903,329,3,11651
,903,73,3,4627
,9035,231,3,16658
,903E,316,3,17798
,904,105,3,20266
,904,119,3,3674
,904,120,3,2476
,904,143,3,15576
,904,148,3,18518
,904,211,3,18180
,904,233,3,22524
,904,273,3,13552
,904,300,3,11170
,904,315,3,11148
,904,327,3,19000
,904,37,3,16395
,904,73,3,15705
,905,105,3,18594
,905,119,3,3073
,905,120,3,9039
,905,143,3,5675
,905,148,3,12254
,905,179,3,10484
,905,233,3,4224
,905,25,3,4396
,905,273,3,14861
,905,300,3,8540
,905,315,3,12589
,905,37,3,171
,905,73,3,12001
,9055,231,3,1166
,9056,231,3,6040
,905E,179,3,11126
,906,105,3,19392
,906,120,3,17417
,906,143,3,18283
,906,148,3,13929
,906,179,3,4191
,906,211,3,8510
,906,233,3,17923
,906,25,3,5214
,906,273,3,2960
,906,300,3,16696
,906,315,3,1554
,906,327,3,5465
,906,329,3,1499
,906,73,3,3491
,906 E,179,3,13081
,9061,231,3,3305
,907,143,3,8176
,907,148,3,8799
,907,179,3,3263
,907,25,3,17175
,907,300,3,4062
,907,315,3,14638
,907,327,3,18037
,907,73,3,9522
,907 E,179,3,4965
,908,143,3,10978
,908,148,3,18316
,908,179,3,21065
,908,211,3,9123
,908,300,3,3333
,908,73,3,15196
,908 E,179,3,20094
,909,148,3,16114
,909,179,3,12174
,909,211,3,9964
,909,273,3,3056
,909,300,3,21378
,909,73,3,20832
,909 E,179,3,12953
,9095,233,3,11380
,9096,233,3,8396
,9097,233,3,350
,9098,233,3,5152
,9099,233,3,11685
,90E,313,3,15783
,91,105,3,16616
,91,109,3,19235
,91,12,3,11516
,91,127,3,19346
,91,13,3,17047
,91,139,3,21641
,91,143,3,9362
,91,178,3,6158
,91,180,3,20020
,91,186,3,13292
,91,197,3,9318
,91,198,3,8076
,91,216,3,4625
,91,227,3,19674
,91,237,0,13100
,91,253,3,1902
,91,270,3,12974
,91,313,3,15784
,91,324,3,5094
,91,329,3,10652
,91,334,3,21825
,91,41,3,9568
,91,53,3,16830
,91,66,3,9267
,91,91,3,12241
,91,96,3,9251
,91/692,197,3,17560
,910,120,3,17350
,910,139,3,5302
,910,148,3,6975
,910,179,3,2516
,910,233,3,19503
,910,25,3,5619
,910,287,3,3417
,910,300,3,18703
,910,327,3,5574
,910,40,3,4086
,910,73,3,4943
,910 E,179,3,697
,9100,233,3,21644
,9101,233,3,11484
,9105,233,3,468
,9108,233,3,22272
,9109,233,3,8582
,9109A,233,3,12
,910R,233,3,17347
,911,105,3,19183
,911,120,3,18966
,911,127,3,13714
,911,143,3,3570
,911,148,3,14540
,911,191,3,17281
,911,211,3,17026
,911,270,3,9481
,911,287,3,18491
,911,300,3,5371
,911,310,3,12524
,911,327,3,11743
,911,66,3,12810
,911,73,3,12544
,9112,233,3,15870
,9114,233,3,15364
,9115,130,3,13402
,9115,14,3,9272
,911A,105,3,9106
,912,105,3,15873
,912,119,3,8511
,912,143,3,20170
,912,148,3,16843
,912,233,3,11611
,912,270,3,5575
,912,272,3,22679
,912,273,3,14541
,912,287,3,3296
,912,300,3,514
,912,310,3,19933
,912,66,3,17829
,912,73,3,19309
,9120,130,3,20749
,9120,14,3,8590
,912A,105,3,7996
,913,105,3,6333
,913,119,3,3005
,913,120,3,8885
,913,143,3,9315
,913,191,3,317
,913,211,3,13035
,913,233,3,6850
,913,273,3,10280
,913,310,3,14402
,913,66,3,17089
,913,73,3,11120
,9130,14,3,6102
,9131,35,3,19818
,9135,233,3,19934
,9139,233,3,20728
,913A,105,3,3061
,914,105,3,22473
,914,120,3,15303
,914,143,3,7576
,914,148,3,11812
,914,211,3,7414
,914,233,3,5393
,914,273,3,19176
,914,310,3,10220
,914,66,3,7487
,914,73,3,6824
,9140,14,3,14980
,9142,189,3,7102
,914A,105,3,1954
,914R,233,3,6065
,915,105,3,16655
,915,119,3,7152
,915,143,3,8902
,915,148,3,20143
,915,211,3,2028
,915,264,3,1208
,915,310,3,1574
,915,327,3,10427
,915,66,3,6006
,915,73,3,4636
,9150,189,3,13842
